"steam_games_7746","vg_sales_16541","0.738561040972346"
"steam_games_9028","vg_sales_10159","0.8082518742149583"
"steam_games_3077","vg_sales_13651","0.8373695637409017"
"steam_games_3077","vg_sales_9879","0.8373695637409017"
"steam_games_3078","vg_sales_13651","0.8373695637409017"
"steam_games_3078","vg_sales_9879","0.8373695637409017"
"steam_games_3076","vg_sales_13651","0.8373695637409017"
"steam_games_3076","vg_sales_9879","0.8373695637409017"
"steam_games_499","vg_sales_5656","0.8848286802551439"
"steam_games_508","vg_sales_12856","0.8373695637409017"
"steam_games_190","vg_sales_9585","0.8848286802551439"
"steam_games_14313","vg_sales_15167","0.9037033271918814"
"steam_games_14313","vg_sales_14074","0.9037033271918814"
"steam_games_14313","vg_sales_14719","0.9037033271918814"
"steam_games_1257","vg_sales_14077","0.9037033271918814"
"steam_games_9885","vg_sales_15471","0.9037033271918814"
"steam_games_9885","vg_sales_15482","0.8338728008295337"
"steam_games_9884","vg_sales_15471","0.9037033271918814"
"steam_games_9884","vg_sales_15482","0.8338728008295337"
"steam_games_9886","vg_sales_15471","0.9037033271918814"
"steam_games_9886","vg_sales_15482","0.8338728008295337"
"steam_games_1523","vg_sales_8295","0.8373695637409017"
"steam_games_1454","vg_sales_14786","0.9037033271918814"
"steam_games_1454","vg_sales_7775","0.9037033271918814"
"steam_games_1454","vg_sales_11303","0.9037033271918814"
"steam_games_1642","vg_sales_12827","0.9037033271918814"
"steam_games_7090","vg_sales_10291","0.8628161002449715"
"steam_games_7090","vg_sales_7337","0.8628161002449715"
"steam_games_7090","vg_sales_10099","0.8848286802551439"
"steam_games_3381","vg_sales_16394","0.7753197068282264"
"steam_games_3381","vg_sales_4059","0.7753197068282264"
"steam_games_3381","vg_sales_12418","0.7753197068282264"
"steam_games_3381","vg_sales_8040","0.7753197068282264"
"steam_games_1995","vg_sales_1813","0.9037033271918814"
"steam_games_1995","vg_sales_3996","0.9037033271918814"
"steam_games_1995","vg_sales_5828","0.9037033271918814"
"steam_games_1995","vg_sales_8961","0.9037033271918814"
"steam_games_1995","vg_sales_5088","0.9037033271918814"
"steam_games_1994","vg_sales_1813","0.9037033271918814"
"steam_games_1994","vg_sales_3996","0.9037033271918814"
"steam_games_1994","vg_sales_5828","0.9037033271918814"
"steam_games_1994","vg_sales_8961","0.9037033271918814"
"steam_games_1994","vg_sales_5088","0.9037033271918814"
"steam_games_1993","vg_sales_1813","0.9037033271918814"
"steam_games_1993","vg_sales_3996","0.9037033271918814"
"steam_games_1993","vg_sales_5828","0.9037033271918814"
"steam_games_1993","vg_sales_8961","0.9037033271918814"
"steam_games_1993","vg_sales_5088","0.9037033271918814"
"steam_games_848","vg_sales_4876","0.9037033271918814"
"steam_games_848","vg_sales_14052","0.9037033271918814"
"steam_games_848","vg_sales_4494","0.9037033271918814"
"steam_games_381","vg_sales_1940","0.9037033271918814"
"steam_games_381","vg_sales_1969","0.9037033271918814"
"steam_games_381","vg_sales_7762","0.9037033271918814"
"steam_games_1549","vg_sales_1443","0.8628161002449715"
"steam_games_1549","vg_sales_12109","0.9037033271918814"
"steam_games_1169","vg_sales_1321","0.9037033271918814"
"steam_games_9978","vg_sales_6744","0.9037033271918814"
"steam_games_1581","vg_sales_13946","0.9037033271918814"
"steam_games_248","vg_sales_9650","0.738561040972346"
"steam_games_101","vg_sales_13121","0.8082518742149583"
"steam_games_11548","vg_sales_13412","0.8848286802551439"
"steam_games_11548","vg_sales_15721","0.9037033271918814"
"steam_games_11548","vg_sales_11298","0.8848286802551439"
"steam_games_2803","vg_sales_16277","0.8628161002449715"
"steam_games_2803","vg_sales_13030","0.8628161002449715"
"steam_games_1168","vg_sales_3391","0.9037033271918814"
"steam_games_1168","vg_sales_515","0.8848286802551439"
"steam_games_1168","vg_sales_374","0.8848286802551439"
"steam_games_8479","vg_sales_16449","0.7838228787729559"
"steam_games_8479","vg_sales_14084","0.9037033271918814"
"steam_games_8479","vg_sales_11582","0.7838228787729559"
"steam_games_8479","vg_sales_9901","0.7838228787729559"
"steam_games_8859","vg_sales_16449","0.8158048036871928"
"steam_games_8859","vg_sales_11582","0.8158048036871928"
"steam_games_8859","vg_sales_9901","0.8158048036871928"
"steam_games_2742","vg_sales_732","0.9037033271918814"
"steam_games_2742","vg_sales_2962","0.9037033271918814"
"steam_games_2742","vg_sales_5974","0.9037033271918814"
"steam_games_2742","vg_sales_308","0.9037033271918814"
"steam_games_2742","vg_sales_547","0.9037033271918814"
"steam_games_2742","vg_sales_402","0.9037033271918814"
"steam_games_1647","vg_sales_2713","0.9037033271918814"
