"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_19584","vg_sales_10175","0.2387345679012346",,"Masky","Machinarium","Masky","Machinarium","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Forever Entertainment S. A.","Daedalic","Forever Entertainment S. A.","Daedalic","0.3873456790123457","0.3873456790123457","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27486","vg_sales_8747","0.2525",,"Depopulation","Deponia","Depopulation","Deponia","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Aweswan studios","Daedalic","Aweswan studios","Daedalic","0.525","0.525","2017-01-01T00:00","2012-01-01T00:00","2017-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31840","vg_sales_14147","0.2575",,"Protolife","Prey","Protolife","Prey","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Volcanic Giraffe","Take-Two Interactive","Volcanic Giraffe","Take-Two Interactive","0.5750000000000001","0.5750000000000001","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19608","vg_sales_8747","0.24935897435897436",,"Detention","Deponia","Detention","Deponia","0.0","0.0","linux","PC","linux","PC","1.0","1.0","RedCandleGames;AGM PLAYISM","Daedalic","RedCandleGames;AGM PLAYISM","Daedalic","0.4935897435897436","0.4935897435897436","2017-01-01T00:00","2012-01-01T00:00","2017-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_12871","vg_sales_7485","0.24312865497076025",,"Defragmented","Defiance","Defragmented","Defiance","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Glass Knuckle Games","Trion Worlds","Glass Knuckle Games","Trion Worlds","0.43128654970760233","0.43128654970760233","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24250","vg_sales_13407","0.24333333333333335",,"Wonfourn","Wolfenstein","Wonfourn","Wolfenstein","0.0","0.0","windows","PC","windows","PC","1.0","1.0","EnsenaSoft","Activision","EnsenaSoft","Activision","0.43333333333333335","0.43333333333333335","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_21293","vg_sales_7485","0.24444444444444446",,"Deliverace","Defiance","Deliverace","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Skyjaz Games","Trion Worlds","Skyjaz Games","Trion Worlds","0.4444444444444444","0.4444444444444444","2018-01-01T00:00","2013-01-01T00:00","2018-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26533","vg_sales_3458","0.2512698412698413",,"Timension","Titanfall","Timension","Titanfall","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Team Full Sail","Electronic Arts","Team Full Sail","Electronic Arts","0.5126984126984127","0.5126984126984127","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19283","vg_sales_15572","0.2",,"Wondee","WorldShift","Wondee","WorldShift","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Garret Polk","Playlogic Game Factory","Garret Polk","Playlogic Game Factory","0.0","0.0","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6990","vg_sales_13834","0.25028571428571433",,"Moonchild","The Movies","Moonchild","The Movies","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Aldorlea Games","Activision","Aldorlea Games","Activision","0.5028571428571429","0.5028571428571429","2016-01-01T00:00","2005-01-01T00:00","2016-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28802","vg_sales_1718","0.25435",,"Spoxel","Spore","Spoxel","Spore","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Epaga Games;Riveted Games","Electronic Arts","Epaga Games;Riveted Games","Electronic Arts","0.5435","0.5435","2019-01-01T00:00","2008-01-01T00:00","2019-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10899","vg_sales_8747","0.2",,"The Deletion","Deponia","The Deletion","Deponia","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Russpuppy","Daedalic","Russpuppy","Daedalic","0.0","0.0","2015-01-01T00:00","2012-01-01T00:00","2015-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30183","vg_sales_15292","0.2",,"STARBO","Stormrise","STARBO","Stormrise","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Diax Game","Sega","Diax Game","Sega","0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_12255","vg_sales_14147","0.24407407407407408",,"Princess.Loot.Pixel.Again","Prey","Princess.Loot.Pixel.Again","Prey","0.0","0.0","windows","PC","windows","PC","1.0","1.0","EfimovMax","Take-Two Interactive","EfimovMax","Take-Two Interactive","0.4407407407407407","0.4407407407407407","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24003","vg_sales_12384","0.2",,"Blockara","Blur","Blockara","Blur","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Haunted Bees Productions","Activision","Haunted Bees Productions","Activision","0.0","0.0","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_23120","vg_sales_16328","0.2",,"inVokeR","Inversion","inVokeR","Inversion","0.0","0.0","windows","PC","windows","PC","1.0","1.0","8th Shore, Inc.","Namco Bandai Games","8th Shore, Inc.","Namco Bandai Games","0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33422","vg_sales_16328","0.2712962962962963",,"Instinct","Inversion","Instinct","Inversion","0.0","0.0","mac","PC","mac","PC","1.0","1.0","TsunamiGames","Namco Bandai Games","TsunamiGames","Namco Bandai Games","0.7129629629629629","0.7129629629629629","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28909","vg_sales_1718","0.25292929292929295",,"SpacePig","Spore","SpacePig","Spore","0.0","0.0","windows","PC","windows","PC","1.0","1.0","baKno Games","Electronic Arts","baKno Games","Electronic Arts","0.5292929292929293","0.5292929292929293","2017-01-01T00:00","2008-01-01T00:00","2017-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_38542","vg_sales_13369","0.2",,"Matter","Mafia","Matter","Mafia","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Concrete Games","Take-Two Interactive","Concrete Games","Take-Two Interactive","0.0","0.0","2018-01-01T00:00","2002-01-01T00:00","2018-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3831","vg_sales_13369","0.24333333333333335",,"Magicite","Mafia","Magicite","Mafia","0.0","0.0","linux","PC","linux","PC","1.0","1.0","SmashGames","Take-Two Interactive","SmashGames","Take-Two Interactive","0.43333333333333335","0.43333333333333335","2014-01-01T00:00","2002-01-01T00:00","2014-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27951","vg_sales_13230","0.2",,"Starcaster","StarCraft","Starcaster","StarCraft","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Steam Blade Games","Activision","Steam Blade Games","Activision","0.0","0.0","2018-01-01T00:00","1998-01-01T00:00","2018-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1112","vg_sales_16123","0.6999038461538462",,"Theatre of War","Theatre Of War","Theatre of War","Theatre Of War","1.0","1.0","windows","PC","windows","PC","1.0","1.0","1C Entertainment","Kalypso Media","1C Entertainment","Kalypso Media","0.49903846153846154","0.49903846153846154","2010-01-01T00:00","2007-01-01T00:00","2010-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31389","vg_sales_14133","0.2515151515151515",,"Volantia","The Void","Volantia","The Void","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Tangled Mess Games","Mamba Games","Tangled Mess Games","Mamba Games","0.5151515151515151","0.5151515151515151","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8995","vg_sales_13288","0.25476190476190474",,"Siralim","The Sims","Siralim","The Sims","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Thylacine Studios LLC","Electronic Arts","Thylacine Studios LLC","Electronic Arts","0.5476190476190476","0.5476190476190476","2015-01-01T00:00","2000-01-01T00:00","2015-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2242","vg_sales_15861","1.1",,"Contrast","Contrast","Contrast","Contrast","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Focus Home Interactive","Focus Home Interactive","Focus Home Interactive","Focus Home Interactive","1.0","1.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_536","vg_sales_13538","0.2",,"SPORE™","Split/Second","SPORE™","Split/Second","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Disney Interactive Studios","Electronic Arts","Disney Interactive Studios","0.0","0.0","2008-01-01T00:00","2010-01-01T00:00","2008-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4111","vg_sales_7485","0.24285714285714288",,"Depth","Defiance","Depth","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Digital Confectioners","Trion Worlds","Digital Confectioners","Trion Worlds","0.42857142857142855","0.42857142857142855","2014-01-01T00:00","2013-01-01T00:00","2014-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39958","vg_sales_14600","0.2404040404040404",,"DoraKone","Doom","DoraKone","Doom","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Apple Cider","id Software","Apple Cider","id Software","0.404040404040404","0.404040404040404","2019-01-01T00:00","1992-01-01T00:00","2019-01-01T00:00","1992-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1403","vg_sales_1618","0.5452092352092353",,"Farming Simulator 2011","Farming Simulator 2015","Farming Simulator 2011","Farming Simulator 2015","0.6666666666666666","0.6666666666666666","mac","PC","mac","PC","1.0","1.0","Giants Software","Focus Home Interactive","Giants Software","Focus Home Interactive","0.4520923520923521","0.4520923520923521","2010-01-01T00:00","2014-01-01T00:00","2010-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_14466","vg_sales_8034","0.2616428571428572",,"Borstal","Borderlands","Borstal","Borderlands","0.0","0.0","mac","PC","mac","PC","1.0","1.0","The Secret Pie","Take-Two Interactive","The Secret Pie","Take-Two Interactive","0.6164285714285715","0.6164285714285715","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_34494","vg_sales_8131","0.2298941798941799",,"Brathian","Brink","Brathian","Brink","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Pangake","Bethesda Softworks","Pangake","Bethesda Softworks","0.2989417989417989","0.2989417989417989","2018-01-01T00:00","2011-01-01T00:00","2018-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30420","vg_sales_16026","0.2",,"Ladybird Reflect","The Last Remnant","Ladybird Reflect","The Last Remnant","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Displacement Studios","Square Enix","Displacement Studios","Square Enix","0.0","0.0","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31655","vg_sales_14147","0.24500000000000002",,"Prismatix","Prey","Prismatix","Prey","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Freddols","Take-Two Interactive","Freddols","Take-Two Interactive","0.45","0.45","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5177","vg_sales_13538","0.7438461538461538",,"Split/Second","Split/Second","Split/Second","Split/Second","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Disney Interactive","Disney Interactive Studios","Disney Interactive","Disney Interactive Studios","0.9384615384615385","0.9384615384615385","2014-01-01T00:00","2010-01-01T00:00","2014-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24330","vg_sales_13369","0.2642857142857143",,"MagiCat","Mafia","MagiCat","Mafia","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Toge Productions;Another Indie","Take-Two Interactive","Toge Productions;Another Indie","Take-Two Interactive","0.6428571428571428","0.6428571428571428","2017-01-01T00:00","2002-01-01T00:00","2017-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11366","vg_sales_16288","0.2",,"Timberman","TimeShift","Timberman","TimeShift","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Forever Entertainment S. A.","Vivendi Games","Forever Entertainment S. A.","Vivendi Games","0.0","0.0","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_14466","vg_sales_14647","0.2572871572871573",,"Borstal","Botanicula","Borstal","Botanicula","0.0","0.0","mac","PC","mac","PC","1.0","1.0","The Secret Pie","Daedalic Entertainment","The Secret Pie","Daedalic Entertainment","0.5728715728715729","0.5728715728715729","2016-01-01T00:00","2012-01-01T00:00","2016-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4731","vg_sales_9841","0.2",,"ROCKETSROCKETSROCKETS","Rocksmith","ROCKETSROCKETSROCKETS","Rocksmith","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Radial Games Corp","Unknown","Radial Games Corp","Unknown","0.0","0.0","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5036","vg_sales_10006","0.2",,"Stranded","Stronghold","Stranded","Stronghold","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Curve Digital","Gathering of Developers","Curve Digital","Gathering of Developers","0.0","0.0","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2623","vg_sales_16510","0.24017857142857144",,"Transistor","Trine","Transistor","Trine","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Supergiant Games","Nobilis","Supergiant Games","Nobilis","0.40178571428571425","0.40178571428571425","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6856","vg_sales_8034","0.25492063492063494",,"BossConstructor","Borderlands","BossConstructor","Borderlands","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Mirko Seithe","Take-Two Interactive","Mirko Seithe","Take-Two Interactive","0.5492063492063491","0.5492063492063491","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19989","vg_sales_8028","0.23722222222222222",,"EvilMorph","Evolve","EvilMorph","Evolve","0.0","0.0","windows","PC","windows","PC","1.0","1.0","ClickGames","Take-Two Interactive","ClickGames","Take-Two Interactive","0.37222222222222223","0.37222222222222223","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_22720","vg_sales_12006","0.2391666666666667",,"Barro","Battleborn","Barro","Battleborn","0.0","0.0","windows","PC","windows","PC","1.0","1.0","SC Jogos","Take-Two Interactive","SC Jogos","Take-Two Interactive","0.39166666666666666","0.39166666666666666","2018-01-01T00:00","2016-01-01T00:00","2018-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11462","vg_sales_8747","0.24027777777777778",,"The Deer","Deponia","The Deer","Deponia","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Chubby Pixel","Daedalic","Chubby Pixel","Daedalic","0.40277777777777773","0.40277777777777773","2016-01-01T00:00","2012-01-01T00:00","2016-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_17059","vg_sales_282","0.2471412645325689",,"Haeven","Half-Life","Haeven","Half-Life","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Cleril Calamity Studios","Vivendi Games","Cleril Calamity Studios","Vivendi Games","0.47141264532568883","0.47141264532568883","2016-01-01T00:00","1997-01-01T00:00","2016-01-01T00:00","1997-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_30382","vg_sales_2856","0.25833333333333336",,"Crossroad","Crysis","Crossroad","Crysis","0.0","0.0","windows","PC","windows","PC","1.0","1.0","TsunamiGames","Electronic Arts","TsunamiGames","Electronic Arts","0.5833333333333334","0.5833333333333334","2018-01-01T00:00","2007-01-01T00:00","2018-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5317","vg_sales_16328","0.2577441077441078",,"Infinifactory","Inversion","Infinifactory","Inversion","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Zachtronics","Namco Bandai Games","Zachtronics","Namco Bandai Games","0.5774410774410774","0.5774410774410774","2015-01-01T00:00","","2015-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_310","vg_sales_14870","1.0","1","Battlestations Pacific","Battlestations: Pacific","Battlestations Pacific","Battlestations: Pacific","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Square Enix","Eidos Interactive","Square Enix","Eidos Interactive","0.0","0.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_3271","vg_sales_14556","0.6375000000000001",,"Pro Cycling Manager 2014","Pro Cycling Manager 2016","Pro Cycling Manager 2014","Pro Cycling Manager 2016","0.75","0.75","windows","PC","windows","PC","1.0","1.0","Focus Home Interactive","Focus Home Interactive","Focus Home Interactive","Focus Home Interactive","1.0","1.0","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26795","vg_sales_16510","0.24761904761904763",,"TRYON","Trine","TRYON","Trine","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Another Noname","Nobilis","Another Noname","Nobilis","0.4761904761904762","0.4761904761904762","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_11204","vg_sales_13369","0.2391666666666667",,"Masochisia","Mafia","Masochisia","Mafia","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Oldblood","Take-Two Interactive","Oldblood","Take-Two Interactive","0.39166666666666666","0.39166666666666666","2015-01-01T00:00","2002-01-01T00:00","2015-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_6397","vg_sales_15095","0.2509303561935141",,"Disorder","DiRT","Disorder","DiRT","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Rooster Teeth Games","Codemasters","Rooster Teeth Games","Codemasters","0.5093035619351408","0.5093035619351408","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3301","vg_sales_654","0.2519675925925926",,"MotoGP™14","Monopoly","MotoGP™14","Monopoly","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Plug In Digital;Milestone S.r.l.","Hasbro Interactive","Plug In Digital;Milestone S.r.l.","Hasbro Interactive","0.5196759259259259","0.5196759259259259","2014-01-01T00:00","1994-01-01T00:00","2014-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_4351","vg_sales_15292","0.24342105263157895",,"Stellaris","Stormrise","Stellaris","Stormrise","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Paradox Interactive","Sega","Paradox Interactive","Sega","0.43421052631578944","0.43421052631578944","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26178","vg_sales_13230","0.24535087719298249",,"STELLATUM","StarCraft","STELLATUM","StarCraft","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Satur Entertainment","Activision","Satur Entertainment","Activision","0.4535087719298246","0.4535087719298246","2015-01-01T00:00","1998-01-01T00:00","2015-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_8241","vg_sales_14600","0.23383838383838385",,"Dodge","Doom","Dodge","Doom","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Yokcos","id Software","Yokcos","id Software","0.3383838383838384","0.3383838383838384","2015-01-01T00:00","1992-01-01T00:00","2015-01-01T00:00","1992-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1002","vg_sales_14667","0.2548430735930736",,"Risen","Ride","Risen","Ride","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Deep Silver","Milestone S.r.l.","Deep Silver","Milestone S.r.l.","0.5484307359307359","0.5484307359307359","2009-01-01T00:00","2015-01-01T00:00","2009-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_977","vg_sales_3031","1.0448412698412697",,"RIFT","RIFT","RIFT","RIFT","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Trion Worlds","Unknown","Trion Worlds","Unknown","0.44841269841269843","0.44841269841269843","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_28041","vg_sales_14647","0.25521885521885523",,"BOMBFEST","Botanicula","BOMBFEST","Botanicula","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Whitethorn Digital","Daedalic Entertainment","Whitethorn Digital","Daedalic Entertainment","0.5521885521885522","0.5521885521885522","2019-01-01T00:00","2012-01-01T00:00","2019-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_7602","vg_sales_12656","0.25681286549707605",,"Samphi","The Saboteur","Samphi","The Saboteur","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Greeny Games Studio","Electronic Arts","Greeny Games Studio","Electronic Arts","0.5681286549707601","0.5681286549707601","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33840","vg_sales_7485","0.2525",,"DeepLands","Defiance","DeepLands","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Tim Venekamp","Trion Worlds","Tim Venekamp","Trion Worlds","0.5249999999999999","0.5249999999999999","2018-01-01T00:00","2013-01-01T00:00","2018-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39133","vg_sales_9841","0.24365079365079367",,"ROWROW","Rocksmith","ROWROW","Rocksmith","0.0","0.0","mac","PC","mac","PC","1.0","1.0","WayWay","Unknown","WayWay","Unknown","0.4365079365079365","0.4365079365079365","2019-01-01T00:00","","2019-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10165","vg_sales_15292","0.2",,"Steamroll","Stormrise","Steamroll","Stormrise","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Anticto","Sega","Anticto","Sega","0.0","0.0","2016-01-01T00:00","2009-01-01T00:00","2016-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27565","vg_sales_9971","0.25123123123123126",,"Daemonsgate","Darkspore","Daemonsgate","Darkspore","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Piko Interactive LLC;Classics Digital","Electronic Arts","Piko Interactive LLC;Classics Digital","Electronic Arts","0.5123123123123122","0.5123123123123122","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_25122","vg_sales_14527","0.247972027972028",,"Brickochet","Braid","Brickochet","Braid","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Graham Garven","Number None","Graham Garven","Number None","0.47972027972027975","0.47972027972027975","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_37226","vg_sales_16187","0.23222222222222225",,"BARDO","BattleForge","BARDO","BattleForge","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Apache","Electronic Arts","Apache","Electronic Arts","0.32222222222222224","0.32222222222222224","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_20976","vg_sales_14667","0.25333333333333335",,"Riskers","Ride","Riskers","Ride","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Meridian4","Milestone S.r.l.","Meridian4","Milestone S.r.l.","0.5333333333333333","0.5333333333333333","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5802","vg_sales_7051","1.0140909090909092",,"Call of Duty®: Black Ops III","Call of Duty: Black Ops 3","Call of Duty®: Black Ops III","Call of Duty: Black Ops 3","0.8333333333333334","0.8333333333333334","windows","PC","windows","PC","1.0","1.0","Activision;Aspyr (Mac)","Activision","Activision;Aspyr (Mac)","Activision","0.890909090909091","0.890909090909091","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_18575","vg_sales_13369","0.24529761904761904",,"Marblize","Mafia","Marblize","Mafia","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Plexagon Studios","Take-Two Interactive","Plexagon Studios","Take-Two Interactive","0.4529761904761904","0.4529761904761904","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
